Kategori;Sub Kategori;Harga Produk;Jumlah Produk Terjual;Nama Produk;Foto Produk;;
Roblox Games;Fish It!;Rp500;25 terjual;King Crab;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026320%2Fudnd15yo78be0vozdd22l_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp3.500;1763 terjual;Elshark Gran Maja;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026326%2F0hl2qe8cajk7tqtgwj43cf_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp10.000;1680 terjual;Ruby Gemstone;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202617%2Fibes0hqfvyprmj89ox6g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp150;1473 terjual;secret tumbal;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202635%2Fjm862gjfj5ew62b1svsnla_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp500;1258 terjual;1M Coins;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026116%2Fzj57a5mlccgm5cm3xsabk8_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp145;1126 terjual;SECRET TUMBAL - FISH IT;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025116%2Fo7a00vjz3qfzdl75gajqci_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp250;945 terjual;Gladiator Shark;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251219%2F9fgdy2hyyhvy4boovxlz9i_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.100;902 terjual;Hybodus Shark;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251125%2Fyfx1ze688393d7mmo06tt_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp17.500;862 terjual;Cursed Kraken;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202623%2Fo1mujhqrhnnaoea4oupjpg_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.000;51 terjual;Thresher Shark;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025113%2Favpko7dm1cqqykecu0b3g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp2.500;2 terjual;500K Coins;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251229%2F7vas0fspdayp0fkbjp6p5f_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.000;1 terjual;Ghost Fossilized Shark;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251125%2Fjofb9dhsmcgo7mdvndo0f_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.000;140 terjual;Leviathan Rage Mutasi | Misi Kapal Pirate;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026312%2F6lnkq1m5b0lqwn7uydpkp_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp580;801 terjual;1M Coins;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251123%2Fpfqs4w5gwyp3b51ekic9_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp6.000;762 terjual;Gemstone Ruby;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026118%2F3tbwokwm1ekj7tkqahw40g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp60.000;737 terjual;Ruby Gemstone;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026118%2Fdv3t27bbggpoahrpit9li_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp7.000;670 terjual;LOCHNESS MONSTER;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251121%2F1gnydqztfznkz2dxilgkk_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp500;640 terjual;COIN 100K - FISH IT;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251031%2Faklocaoxi4n82heh8w41n_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp4.900;634 terjual;Lochness Monster;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251226%2Fad9r9al4g9nbe3c0rwft9_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.500;584 terjual;Big Elshark Gran Maja;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251219%2F2mcac6311uy5a59duxog7_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp300;570 terjual;Queen Crab;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251219%2F3xxdn9z5r5gy20btl5l2dh_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.000;1 terjual;Scare;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251128%2Fdtizx2p75ztc24425f0pgl_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp500;43 terjual;Great Whale;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251220%2F32jv7xn6r4bt05quo7ocps_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp200.000;;MEGA FROSTBORN SHINY 111 TON;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251022%2Fq7fuujuvzjpv47ia2rmdqo_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Fish It!;Rp1.000;;Robot Kraken;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026520%2Fifvsf0sqlldir51zl4vm1b_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp9.200;7606 terjual;Private Server Steal A Brainrot 1 Bulan (NO SHARING);https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025611%2Fyg9gwweh6hoosud8vbnfrb_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp10.000;1219 terjual;Private Server 1 Bulan;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025624%2F94dtoc05p3xo1hyzgrt4g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp4.900;736 terjual;Esok Sekolah;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202618%2F57x1iii4m2tvl9hcqhut_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp9.750;669 terjual;Private Server Steal A Brainrot 1 Bulan;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025726%2Fqwo7o6m0gkcqwlrbzofww_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp3.000;8 terjual;1 Month (No Sharing);https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202651%2F2yp084a6mumkscqtki4k2_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp40.000;;Cyber Esok Sekolah;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026519%2Fnxt47tk6rvs17lqqxn3f1v_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp20.000;14 terjual;Ketchuru and Musturu;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202611%2Fqivhb3obevn5tgnv4pqi_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp80.000;1 terjual;Gold Tictac Sahur;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026514%2Fa421o9oslkbcszbg1imutq_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp900;650 terjual;Admin Lucky Block;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251219%2Fsmxmi89jr8on51yh01tad_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp899;543 terjual;Los Lucky Blocks;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251123%2Fgj88smdjqpnop9k7bdtdo_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp13.000;495 terjual;LOS TRALALERITOS | STEAL A BRAINROT;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202585%2Fkv4qti2e2zjasg0qf2yc6g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp16.000;451 terjual;BRAINROT SECRET 100M+/S BEBAS PILIH TERMURAH + BONUS! | Steal A Brainrot;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251118%2Fzqy4nj9vd3f4vtafra6q47_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp1.400;450 terjual;Private Server 1 Minggu (Sharing 4 Player Only);https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025712%2F2yvkvtkv3qlhwlqgbk8gcf_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp9.500;439 terjual;LA VACCA SATURNO SATURNITA | STEAL A BRAINROT;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202585%2F5q01lsohe1ubmmk8kjehr4_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp16.900;332 terjual;Los Matteos | Steal A Brainrot;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025816%2Fw7mz16ceturomzwe5fl1m_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp750;276 terjual;Taco Lucky Block;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202597%2F9up2rlui5v7gif9qhd79tu_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp250.000;;Garama and Madundung Cyber |$1B/s|;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026421%2F9fim1r1ggtfk38ylsl4a5e_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp150.000;;Cerberus;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026519%2Fnl6l5av8hbl0bwihwtu9zni_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp20.000;9 terjual;Ketupat Kepat;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202611%2Fwe8wu2ryfx3ljhst0az6r_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp60.000;7 terjual;Burguro and Fryuro;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026116%2Fossu6fhqmwcukweyrtq8is_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp10.890;261 terjual;Private Server No Sharing | Steal a Brainrot;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025628%2Fv6hfake0uykpyebxrwf9n_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp3.500;254 terjual;Girafa Celestre;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025713%2Fmolx3po6yge410lnr2af5g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp15.000;242 terjual;Los Combinasionas;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025826%2Fx8gubpzl3f8zix7mzaycvo_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp2.500;240 terjual;Cocofanto Elefanto;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202597%2Fyizde7lsszwh9yj0r3uyk_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp1.000;229 terjual;Taco Lucky Block;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025125%2Fdmvwyzkcjihhb57s76im2g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp3.500;223 terjual;Tralalero Tralala;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025617%2Fdp4rklf5rjqhthvl3b6z2b_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp12.000;212 terjual;KARKERKAR KURKUR | STEAL A BRAINROT;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025810%2F1izu5aha2a809mvccqnert9_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp1.000;197 terjual;1 Month;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20251129%2Fck4ovvpv4llpx4o4dri7x_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp120.000;;Rainbow La Secret Combinasion;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026519%2F5xqrcjingmcnootxygml9o_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp120.000;;Gold La Lucky Grande;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026519%2Fkbnzpi70b36xpktkjt19i_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp50.000;1 terjual;Garama and Madundung;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026515%2F0zu8lp8v1kog8dw56camo6_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Steal A Brainrot;Rp15.000;15 terjual;Spaghetti Tualetti;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026129%2Fb0yjdznlxcdrfd3wlz3so8_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp6.800;2690 terjual;Nebula Scythe Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025423%2F84lcxp5pnfcr8yzy5i2e3_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp12.900;1730 terjual;Nebula's Lightning Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250318%2F185591a0e9683247296d59a104_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp4.000;1465 terjual;Hallow's Edge Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2024122%2Fmgkyr6xclj8nwst4xoldo_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp11.500;1083 terjual;Nebula Claws Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2024123%2F39gftel6464o850m7zcoff_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp41.800;2 terjual;Abyssal Shield;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025720%2Fartls20kyeihe7rni5ee_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp31.900;4 terjual;Heart Blade;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202571%2Fp6ru1zn1xqcedhh7cgjj_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp32.500;10 terjual;Dual Nebula Blade set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026414%2F7npt140ehwu2ynz5dy5hve_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp24.800;2 terjual;Runic Scythe;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202647%2F1qnmmtg50cmhu3edbq6vf_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp22.900;723 terjual;Dual Aetherial Azure Katana Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025417%2Frziao9kaphaeflyc521a_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp8.900;686 terjual;Prismatic Harvester;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025117%2F2gn6sxnkfl6uw9lp4c7uvs_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp12.500;579 terjual;Nebula Blaster Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025417%2Fwdybe86f63red8o2ia7uwg_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp25.000;451 terjual;Dual Blackhole Katana set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202554%2F8rhx0qfyq7hwpt64y60qhi_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp20.000;398 terjual;Stardust Katana;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250318%2Fa1e07f3985be5a328af4ae0932_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp42.000;348 terjual;Voltfire Lash;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250504%2F0c99f32c033702bac934a24635_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp39.500;330 terjual;Dual Runic Blade Set (Sword, Emote, Explosion) - Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250318%2Ffec26725132bd1dffa3d75f963_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp55.000;326 terjual;Dual Infinite Scythe Set (Sword, Emote, Explosion) - Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2024123%2Fsc276t9xw4n5jujuv3eofi_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp49.500;2 terjual;Heart Blade set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202571%2F6q44gyg8qsdaqx30p5j37_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp18.800;7 terjual;Butterfly Blade;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026310%2F3v3axkctsp44v7l8n6ossh_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp34.200;11 terjual;Dual Zephyr Blade set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025630%2Fugro20cudg8aysrh6hwncj_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp109.500;1 terjual;Dual Blossom Scythe set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025728%2Fqqz29f4ojen9kktdcc9ra_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp21.900;297 terjual;Dual Nebula Blade Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025121%2F2dg4ksmdgoj3utgo8ql4vi_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp3.900;291 terjual;Cyber Scythe - Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025120%2Fuadk3ue621pqhftibw70a_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp39.500;275 terjual;Dual Phantom Blade Set (Sword, Emote, Explosion) - Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202554%2Fnyukjrteappm7gwi82p28p_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp30.000;265 terjual;Dual Nebula Katana Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250318%2F2bfdd2ba4e9ed89a2dfd59b5bb_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp22.500;253 terjual;Dual Hakai Blade;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F20250318%2F24e5a4a245227be72344ff3432_thumbnail.png&w=1033&q=75;;
Roblox Games;Blade Ball;Rp7.000;235 terjual;Singularity Scythe;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025423%2F8kly1d5peoxaxfium66byu_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp35.000;212 terjual;Dual Resurrection Blade Set (Sword, Emote, Explosion) - Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202554%2Fyxnn7pbwsss6i5q758tkp_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp15.500;206 terjual;Dual Blackhole Katana;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025116%2Fun2lvtqj0l853utz6k4zvc_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp75.000;1 terjual;Princess Katana;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202644%2Fc87kezdcyb8smnxvx27ea9_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp16.800;;Harmonic Staff;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026314%2Fc06i0knpp7e7e2fs2xxl9r_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp36.900;1 terjual;Butterfly Blade set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026310%2Fzqu4nv9ssoiqo46xbykmjo_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Blade Ball;Rp43.300;2 terjual;Runic Scythe set;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2026514%2Fhjkdvptpl9kv4yzp4wlc5_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Bee Swarm Simulator;Rp6.800;2690 terjual;Nebula Scythe Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202629%2Fi0utlfg0xnkp0sypr3if_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Bee Swarm Simulator;Rp12.900;1730 terjual;Nebula's Lightning Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202629%2F5x3ryttnw3mhk9vol3ird4_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Bee Swarm Simulator;Rp4.000;1465 terjual;Hallow's Edge Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F202629%2Flv19ze7rd7ib8g3mtjco7m_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Bee Swarm Simulator;Rp11.500;1083 terjual;Nebula Claws Blade Ball;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2024103%2Fraq34xbkce6begrketp6g_thumbnail.jpg&w=1033&q=75;;
Roblox Games;Bee Swarm Simulator;Rp41.800;2 terjual;Abyssal Shield;https://imgop.itemku.com/?url=https%3A%2F%2Fd1x91p7vw3vuq8.cloudfront.net%2Fitemku-upload%2F2025720%2Fartls20kyeihe7rni5ee_thumbnail.jpg&w=1033&q=75;;
